"code_rome","code_ogr","coeur_metier"
"I1410","403103",""
"I1410","404865",""
"I1410","405348",""
"I1410","478550",""
"I1410","480995",""
"I1410","481459",""
"I1410","482535",""
"I1410","483157","Principale"
"I1410","483654",""
"I1410","483667","Principale"
"I1410","489566",""
"I1410","489918",""
"I1410","490076","Principale"
"I1410","490194",""
"I1410","490292","Principale"
"I1410","490503",""
"I1410","490504",""
"I1410","492555","Principale"
"I1410","492659",""
"I1410","494550","Principale"
"I1410","495199",""
"I1410","496409",""
"I1410","496587",""
"I1410","496934",""
"I1410","497469","Principale"
"I1410","497618",""
"I1410","498177",""
"I1410","499816",""
"I1410","502514",""
"I1410","503913","Principale"
"I1410","504320",""
"I1410","504645",""
"I1410","505217","Émergente"
"I1410","506940",""
"I1410","508100","Principale"
"I1410","508101","Principale"
"I1410","508102",""
"I1410","508103",""
"I1410","509215","Émergente"
"I1410","514549",""
"I1501","100814","Principale"
"I1501","101665",""
"I1501","102694",""
"I1501","103045",""
"I1501","103070",""
"I1501","104025",""
"I1501","106082","Principale"
"I1501","106889","Principale"
"I1501","106891","Principale"
"I1501","108236","Principale"
"I1501","114888",""
"I1501","116807",""
"I1501","118780",""
"I1501","120276",""
"I1501","121159",""
"I1501","121451",""
"I1501","121831",""
"I1501","123769",""
"I1501","125825","Principale"
"I1501","125913",""
"I1501","125978","Principale"
"I1501","300147","Principale"
"I1501","300228",""
"I1501","300465",""
"I1501","300479",""
"I1501","300490",""
"I1501","300782",""
"I1501","300783",""
"I1501","300795",""
"I1501","300806",""
"I1501","400409",""
"I1501","400439","Principale"
"I1501","400631","Principale"
"I1501","400771","Principale"
"I1501","400868",""
"I1501","403103",""
"I1501","403912",""
"I1501","403962",""
"I1501","405261",""
"I1501","481397",""
"I1501","481398",""
"I1501","481399",""
"I1501","481403",""
"I1501","481404",""
"I1501","486554",""
"I1501","489457","Principale"
"I1501","512439",""
"I1501","512506",""
"I1501","512538",""
"I1501","512582",""
"I1501","513256","Principale"
"I1502","23376",""
"I1502","100205","Principale"
"I1502","103060","Principale"
"I1502","106904","Principale"
"I1502","106905","Principale"
"I1502","106909","Principale"
"I1502","106910","Principale"
"I1502","106911","Principale"
"I1502","106912","Principale"
"I1502","106913","Principale"
"I1502","106914","Principale"
"I1502","106915","Principale"
"I1502","106916","Principale"
"I1502","106917",""
"I1502","106918",""
"I1502","106919",""
"I1502","106920",""
"I1502","106921",""
"I1502","106922",""
"I1502","106923",""
"I1502","106924",""
"I1502","106925",""
"I1502","106926",""
"I1502","106927",""
"I1502","106930",""
"I1502","106935",""
"I1502","114953",""
"I1502","114954",""
"I1502","114955",""
"I1502","114956",""
"I1502","116776","Principale"
"I1502","116805","Principale"
"I1502","118122","Principale"
"I1502","122819","Principale"
"I1502","123809",""
"I1502","123811",""
"I1502","124184",""
"I1502","124193",""
"I1502","124198",""
"I1502","124199",""
"I1502","124202",""
"I1502","124897",""
"I1502","125471",""
"I1502","125515","Principale"
"I1502","125516","Principale"
"I1502","125618",""
"I1502","125825",""
"I1502","300408","Principale"
"I1502","300412",""
"I1502","300479",""
"I1502","300483",""
"I1502","300779",""
"I1502","300784",""
"I1502","300803",""
"I1502","300804",""
"I1502","400034",""
"I1502","400326",""
"I1502","400392",""
"I1502","400621",""
"I1502","400778",""
"I1502","400780",""
"I1502","400782",""
"I1502","400791",""
"I1502","400842",""
"I1502","483361",""
"I1503","23376",""
"I1503","23383",""
"I1503","38055",""
"I1503","100259","Principale"
"I1503","101204","Principale"
"I1503","101424",""
"I1503","102912",""
"I1503","103167","Principale"
"I1503","104606","Principale"
"I1503","105666","Principale"
"I1503","105901","Principale"
"I1503","106259",""
"I1503","106594",""
"I1503","106936","Principale"
"I1503","106937","Principale"
"I1503","106939","Principale"
"I1503","106942","Principale"
"I1503","106943","Principale"
"I1503","106944","Principale"
"I1503","106945","Principale"
"I1503","106946","Principale"
"I1503","106952",""
"I1503","106953",""
"I1503","106954",""
"I1503","106955",""
"I1503","114960",""
"I1503","114961",""
"I1503","116772","Principale"
"I1503","116773","Principale"
"I1503","116842",""
"I1503","117504",""
"I1503","118850",""
"I1503","121239",""
"I1503","121308",""
"I1503","121311",""
"I1503","123697",""
"I1503","123698",""
"I1503","123699",""
"I1503","123701",""
"I1503","124113",""
"I1503","124184",""
"I1503","124200",""
"I1503","124201",""
"I1503","124365",""
"I1503","124440",""
"I1503","124441",""
"I1503","124708",""
"I1503","125710",""
"I1503","126509",""
"I1503","140916",""
"I1503","140917",""
"I1503","140918",""
"I1503","140919",""
"I1503","140920",""
"I1503","200039",""
"I1503","200048",""
"I1503","200053",""
"I1503","200054",""
"I1503","200055",""
"I1503","200059",""
"I1503","200060",""
"I1503","200061",""
"I1503","200062",""
"I1503","200070",""
"I1503","200071",""
"I1503","200072",""
"I1503","300180","Principale"
"I1503","300264",""
"I1503","300440",""
"I1503","300446","Principale"
"I1503","300460",""
"I1503","300465",""
"I1503","300477",""
"I1503","300490",""
"I1503","300557","Principale"
"I1503","300779",""
"I1503","300782",""
"I1503","300784",""
"I1503","300791",""
"I1503","300795",""
"I1503","300803",""
"I1503","300804",""
"I1503","300808",""
"I1503","400409",""
"I1503","402008",""
"I1503","402226",""
"I1504","23383",""
"I1504","38055",""
"I1504","106937","Principale"
"I1504","106939",""
"I1504","106942",""
"I1504","106944",""
"I1504","106945",""
"I1504","106946",""
"I1504","106953",""
